pipenv.csv
py_version PythonVersion 136 /home/xxm/Desktop/EMSE/dataset/pipenv/pipenv/vendor/pythonfinder/models/mixins.py
SpinBase <DummySpinner> 207 /home/xxm/Desktop/EMSE/dataset/pipenv/pipenv/vendor/vistir/spin.py
changelog str 249 /home/xxm/Desktop/EMSE/dataset/pipenv/tasks/release.py
changelog str 249 /home/xxm/Desktop/EMSE/dataset/pipenv/tasks/release.py
val list 286 /home/xxm/Desktop/EMSE/dataset/pipenv/pipenv/patched/notpip/_vendor/urllib3/_collections.py
yday int 208 /home/xxm/Desktop/EMSE/dataset/pipenv/pipenv/vendor/dateutil/relativedelta.py
yday None 210 /home/xxm/Desktop/EMSE/dataset/pipenv/pipenv/vendor/dateutil/relativedelta.py
yday None 210 /home/xxm/Desktop/EMSE/dataset/pipenv/pipenv/vendor/dateutil/relativedelta.py
yday None 212 /home/xxm/Desktop/EMSE/dataset/pipenv/pipenv/vendor/dateutil/relativedelta.py
yday None 212 /home/xxm/Desktop/EMSE/dataset/pipenv/pipenv/vendor/dateutil/relativedelta.py
yday None 212 /home/xxm/Desktop/EMSE/dataset/pipenv/pipenv/vendor/dateutil/relativedelta.py
result [{<str> | ? -> ?}] 57 /home/xxm/Desktop/EMSE/dataset/pipenv/pipenv/patched/notpip/_vendor/distlib/markers.py
result [{<str> | ? -> ?}] 57 /home/xxm/Desktop/EMSE/dataset/pipenv/pipenv/patched/notpip/_vendor/distlib/markers.py
result {[{<str> | ? -> ?}] | bool} 74 /home/xxm/Desktop/EMSE/dataset/pipenv/pipenv/patched/notpip/_vendor/distlib/markers.py
vals dict 446 /home/xxm/Desktop/EMSE/dataset/pipenv/pipenv/vendor/requirementslib/utils.py
vals [?] 463 /home/xxm/Desktop/EMSE/dataset/pipenv/pipenv/vendor/requirementslib/utils.py
vals [?] 463 /home/xxm/Desktop/EMSE/dataset/pipenv/pipenv/vendor/requirementslib/utils.py
vals [?] 463 /home/xxm/Desktop/EMSE/dataset/pipenv/pipenv/vendor/requirementslib/utils.py
vals [?] 469 /home/xxm/Desktop/EMSE/dataset/pipenv/pipenv/vendor/requirementslib/utils.py
vals [?] 469 /home/xxm/Desktop/EMSE/dataset/pipenv/pipenv/vendor/requirementslib/utils.py
vals [?] 469 /home/xxm/Desktop/EMSE/dataset/pipenv/pipenv/vendor/requirementslib/utils.py
vals [?] 469 /home/xxm/Desktop/EMSE/dataset/pipenv/pipenv/vendor/requirementslib/utils.py
new_parent None 643 /home/xxm/Desktop/EMSE/dataset/pipenv/pipenv/vendor/requirementslib/utils.py
visited_item bool 618 /home/xxm/Desktop/EMSE/dataset/pipenv/pipenv/vendor/requirementslib/utils.py
visited_item (?, ?) 611 /home/xxm/Desktop/EMSE/dataset/pipenv/pipenv/vendor/requirementslib/utils.py
visited_item (?, ?) 614 /home/xxm/Desktop/EMSE/dataset/pipenv/pipenv/vendor/requirementslib/utils.py
visited_item (?, ?) 622 /home/xxm/Desktop/EMSE/dataset/pipenv/pipenv/vendor/requirementslib/utils.py
visited_item (?, ?) 622 /home/xxm/Desktop/EMSE/dataset/pipenv/pipenv/vendor/requirementslib/utils.py
visited_item (?, ?) 622 /home/xxm/Desktop/EMSE/dataset/pipenv/pipenv/vendor/requirementslib/utils.py
COLORS [(?, ? -> str)] 178 /home/xxm/Desktop/EMSE/dataset/pipenv/pipenv/patched/notpip/_internal/utils/logging.py
COLORS [?] 184 /home/xxm/Desktop/EMSE/dataset/pipenv/pipenv/patched/notpip/_internal/utils/logging.py
long ? -> ? 145 /home/xxm/Desktop/EMSE/dataset/pipenv/pipenv/vendor/tomlkit/_compat.py
long <int> 149 /home/xxm/Desktop/EMSE/dataset/pipenv/pipenv/vendor/tomlkit/_compat.py
